Text,Emotion
i feel grumpy shine when i feel sad shine when i feel hopeless shine when i feel lost shine when i feel like god doesn t hear shine when i feel alone shine when i feel defeated shine regardless of how we feel those emotions will pass but the light we give will last,sad
i feel guilt that i was cranky last night and didn t fully embrace my evening alone with the boy,neutral
i feel guilty because poppy seed is alive and i should just be enjoying that right,happy
i feel guilty sometimes for enjoying that time so much but its nice to have a breather before the stress of the school run starts,happy
i feel happy about myself hes the reason why i am where i am today,happy
i feel happy about the outcome of this long election and im glad its over,happy
i feel happy and sorry because when i perform the song they,happy
i feel happy but doesn t fix the problem of why i was upset question what does this say about ourselves and our culture,happy
i feel happy inside and out,happy
i feel happy its like being on top of the world being thrown and jumping down from a jetplane feet above the ground,happy
i feel happy now that i am enjoying the changes in my life and looking forward to the unknown good times that are yet to come autumn and winter are suddenly just new steps on the journey,happy
i feel happy that science in india is getting due recognition,happy
i feel happy to be named the best player in kenya it means that i have been improving,happy
i feel happy when we are together,happy
i feel happy wheni visi,happy
i feel happy with what i have now i hide my feelings i miss how thing used to be and how i was,happy
i feel hated i feel angry i feel very sad i feel like im going to be abandoned i feel angry because i abandoned someone but in reality no one at this age can expect that neither party will be abandoned,sad
i feel hated i feel angry i feel very sad i feel like im going to be abandoned i feel angry because i abandoned someone but in reality no one at this age can expect that neither party will be abandoned,sad
i feel have a fabulous birding weekend everyone,neutral
i feel have been convinced by many factors in our culture of a kind of cooking mystique,neutral
i feel have gotten too complacent in their purchases and are getting outraged over non issues and at the wrong thing s,angry
i feel heartbroken that such a work of art is stricken with sadness,sad
i feel helpless about not being able to help him in feeling better but do my best to encourage him and think positively as mom is doing,angry
i feel helpless about not being able to help him in feeling better but do my best to encourage him and think positively as mom is doing,angry
i feel helpless and angry when you hurt yourself,angry
i feel helpless and discouraged about our country i just mask it all with sarcasm and humor,angry
